doc_id,rec_id_p1,rec_id_p2,extraction_type_p1,extraction_type_p2,extraction_type_agree,actor_type_p1,actor_type_p2,actor_type_agree,instrument_type_p1,instrument_type_p2,instrument_type_agree,geographic_scope_p1,geographic_scope_p2,geographic_scope_agree,strength_p1,strength_p2,strength_agree,policy_domain_p1,policy_domain_p2,policy_domain_agree,target_raw_p1,timeframe_p1,confidence_p1,confidence_p2,confidence_delta
biodiversa_16_forest_expansion_benefits,biodiversa_16_forest_expansion_benefits_rec_002,biodiversa_16_forest_expansion_benefits_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,"decision-makers, spatial planners and scientists",,0.9,0.9,0.0
biodiversa_16_forest_expansion_benefits,biodiversa_16_forest_expansion_benefits_rec_003,biodiversa_16_forest_expansion_benefits_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,policymakers from different sectors,,0.9,0.9,0.0
biodiversa_16_forest_expansion_benefits,biodiversa_16_forest_expansion_benefits_rec_004,biodiversa_16_forest_expansion_benefits_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,scientists,,0.9,0.9,0.0
biodiversa_16_forest_expansion_benefits,biodiversa_16_forest_expansion_benefits_rec_005,biodiversa_16_forest_expansion_benefits_snip_001,recommendation,recommendation,True,,research_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biodiversa_16_forest_expansion_benefits,biodiversa_16_forest_expansion_benefits_rec_005,biodiversa_16_forest_expansion_benefits_snip_002,recommendation,expected_outcome,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
biodiversa_17_invasive_alien_species,biodiversa_17_invasive_alien_species_rec_001,biodiversa_17_invasive_alien_species_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biodiversa_17_invasive_alien_species,biodiversa_17_invasive_alien_species_rec_002,biodiversa_17_invasive_alien_species_snip_001,recommendation,recommendation,True,,eu_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biodiversa_17_invasive_alien_species,biodiversa_17_invasive_alien_species_rec_003,biodiversa_17_invasive_alien_species_snip_001,recommendation,recommendation,True,,eu_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biodiversa_17_invasive_alien_species,biodiversa_17_invasive_alien_species_rec_004,biodiversa_17_invasive_alien_species_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biodiversa_17_invasive_alien_species,biodiversa_17_invasive_alien_species_rec_005,biodiversa_17_invasive_alien_species_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biodiversa_17_invasive_alien_species,biodiversa_17_invasive_alien_species_rec_006,biodiversa_17_invasive_alien_species_snip_001,recommendation,recommendation,True,,eu_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biodiversa_17_invasive_alien_species,biodiversa_17_invasive_alien_species_rec_007,biodiversa_17_invasive_alien_species_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biodiversa_17_invasive_alien_species,biodiversa_17_invasive_alien_species_rec_008,biodiversa_17_invasive_alien_species_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biodiversa_18_green_infrastructures,biodiversa_18_green_infrastructures_rec_001,biodiversa_18_green_infrastructures_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,agricultural landscape heterogeneity,,0.9,0.9,0.0
biodiversa_18_green_infrastructures,biodiversa_18_green_infrastructures_rec_001,biodiversa_18_green_infrastructures_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,agricultural landscape heterogeneity,,0.9,0.8,-0.09999999999999998
biodiversa_18_green_infrastructures,biodiversa_18_green_infrastructures_rec_002,biodiversa_18_green_infrastructures_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,awareness of evidence for GIs’ long-term benefits,,0.9,0.9,0.0
biodiversa_18_green_infrastructures,biodiversa_18_green_infrastructures_rec_002,biodiversa_18_green_infrastructures_snip_002,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,awareness of evidence for GIs’ long-term benefits,,0.9,0.9,0.0
biodiversa_18_green_infrastructures,biodiversa_18_green_infrastructures_rec_003,biodiversa_18_green_infrastructures_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,GI restoration and enhancement,,0.9,0.9,0.0
biodiversa_18_green_infrastructures,biodiversa_18_green_infrastructures_rec_004,biodiversa_18_green_infrastructures_snip_001,recommendation,recommendation,True,,government,False,,,False,,,False,,,False,,,False,GI development,,0.9,0.9,0.0
biodiversa_18_green_infrastructures,biodiversa_18_green_infrastructures_rec_005,biodiversa_18_green_infrastructures_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,communication on GI,,0.9,0.9,0.0
biodiversa_18_green_infrastructures,biodiversa_18_green_infrastructures_rec_006,biodiversa_18_green_infrastructures_snip_001,recommendation,recommendation,True,,eu_institutions,False,,,False,,,False,,,False,,,False,EU research budget for innovation in agriculture,,0.9,0.9,0.0
biodiversa_18_green_infrastructures,biodiversa_18_green_infrastructures_rec_007,biodiversa_18_green_infrastructures_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,harmful subsidies,,0.9,0.9,0.0
biodiversa_18_green_infrastructures,biodiversa_18_green_infrastructures_rec_007,biodiversa_18_green_infrastructures_snip_002,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,harmful subsidies,,0.9,0.9,0.0
biodiversa_18_green_infrastructures,biodiversa_18_green_infrastructures_rec_008,biodiversa_18_green_infrastructures_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,policy targets for landscape heterogeneity,,0.9,0.9,0.0
biomonitor_1,biomonitor_1_rec_001,biomonitor_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biomonitor_1,biomonitor_1_rec_001,biomonitor_1_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
biomonitor_1,biomonitor_1_rec_002,biomonitor_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biomonitor_2,biomonitor_2_rec_001,biomonitor_2_snip_001,recommendation,recommendation,True,,research_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biomonitor_2,biomonitor_2_rec_002,biomonitor_2_snip_001,recommendation,recommendation,True,,eu_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biomonitor_2,biomonitor_2_rec_003,biomonitor_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biomonitor_3,biomonitor_3_rec_001,biomonitor_3_snip_001,recommendation,recommendation,True,eu_institutions,eu_institutions,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biomonitor_3,biomonitor_3_rec_001,biomonitor_3_snip_002,recommendation,implementation_step,False,eu_institutions,eu_institutions,True,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
biomonitor_3,biomonitor_3_rec_002,biomonitor_3_snip_001,recommendation,recommendation,True,,eu_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biomonitor_3,biomonitor_3_rec_003,biomonitor_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biomonitor_3,biomonitor_3_rec_004,biomonitor_3_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biomonitor_4,biomonitor_4_rec_001,biomonitor_4_snip_001,recommendation,recommendation,True,eu_institutions,eu_institutions,True,,,False,,,False,,,False,,,False,a carbon neutral and healthy environment in the EU by 2050,,0.9,0.9,0.0
biomonitor_4,biomonitor_4_rec_003,biomonitor_4_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,any Input-Output tables,,0.9,0.9,0.0
biomonitor_5,biomonitor_5_rec_001,biomonitor_5_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,the whole circular bioeconomy and specific policy areas.,,0.9,0.9,0.0
biomonitor_5,biomonitor_5_rec_002,biomonitor_5_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
biomonitor_5,biomonitor_5_rec_002,biomonitor_5_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.8,0.8,0.0
biomonitor_5,biomonitor_5_rec_003,biomonitor_5_snip_001,recommendation,recommendation,True,,government,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
biomonitor_6,biomonitor_6_rec_001,biomonitor_6_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biomonitor_7,biomonitor_7_rec_002,biomonitor_7_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biores,biores_rec_001,biores_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biores,biores_rec_002,biores_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biores,biores_rec_003,biores_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biores,biores_rec_004,biores_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biores,biores_rec_005,biores_snip_001,policy_option,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
biores,biores_rec_006,biores_snip_001,policy_option,recommendation,False,,unspecified,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
biores,biores_rec_007,biores_snip_001,policy_option,policy_option,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
biores,biores_rec_008,biores_snip_001,implementation_step,implementation_step,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biores,biores_rec_010,biores_snip_001,expected_outcome,recommendation,False,,unspecified,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
biores,biores_rec_011,biores_snip_001,trade_off,recommendation,False,,unspecified,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
biores,biores_rec_011,biores_snip_002,trade_off,expected_outcome,False,,,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
biores,biores_rec_013,biores_snip_001,actor_responsibility,recommendation,False,unspecified,unspecified,True,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
biw_1,biw_1_rec_002,biw_1_snip_001,recommendation,recommendation,True,government,government,True,,,False,,,False,,,False,,,False,the Use of Wood in Construction,,0.9,0.9,0.0
biw_1,biw_1_rec_004,biw_1_snip_001,recommendation,recommendation,True,government,government,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_1,biw_1_rec_004,biw_1_snip_002,recommendation,implementation_step,False,government,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
biw_1,biw_1_rec_005,biw_1_snip_001,policy_option,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
biw_1,biw_1_rec_006,biw_1_snip_001,implementation_step,recommendation,False,government,government,True,,,False,,,False,,,False,,,False,Quebec Wood Export Bureau,,0.8,0.9,0.09999999999999998
biw_1,biw_1_rec_006,biw_1_snip_002,implementation_step,implementation_step,True,government,,False,,,False,,,False,,,False,,,False,Quebec Wood Export Bureau,,0.8,0.8,0.0
biw_1,biw_1_rec_008,biw_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_1,biw_1_rec_009,biw_1_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
biw_1,biw_1_rec_010,biw_1_snip_001,recommendation,recommendation,True,international_organizations,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_1,biw_1_rec_011,biw_1_snip_001,recommendation,recommendation,True,international_organizations,international_organizations,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_1,biw_1_rec_012,biw_1_snip_001,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_1,biw_1_rec_012,biw_1_snip_002,recommendation,recommendation,True,unspecified,unspecified,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_1,biw_1_rec_013,biw_1_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_1,biw_1_rec_014,biw_1_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_1,biw_1_rec_015,biw_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_1,biw_1_rec_016,biw_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_1,biw_1_rec_017,biw_1_snip_001,recommendation,recommendation,True,,international_organizations,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_1,biw_1_rec_018,biw_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_1,biw_1_rec_019,biw_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_1,biw_1_rec_020,biw_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_1,biw_1_rec_020,biw_1_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
biw_1,biw_1_rec_021,biw_1_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_1,biw_1_rec_021,biw_1_snip_002,recommendation,actor_responsibility,False,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_1,biw_1_rec_022,biw_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_1,biw_1_rec_022,biw_1_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
biw_1,biw_1_rec_023,biw_1_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,market uptake,,0.9,0.9,0.0
biw_1,biw_1_rec_024,biw_1_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,implementation of a specific pro-wood policy,,0.9,0.9,0.0
biw_1,biw_1_rec_025,biw_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,evidence-based addressing many directions within a pro-wood policy,,0.9,0.9,0.0
biw_1,biw_1_rec_026,biw_1_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,collaboration with Haringey within the Build-in-Wood project,,0.9,0.9,0.0
biw_2,biw_2_rec_001,biw_2_snip_001,recommendation,recommendation,True,,government,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_2,biw_2_rec_002,biw_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_2,biw_2_rec_002,biw_2_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
biw_2,biw_2_rec_003,biw_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_2,biw_2_rec_003,biw_2_snip_002,recommendation,actor_responsibility,False,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
biw_2,biw_2_rec_004,biw_2_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_2,biw_2_rec_005,biw_2_snip_001,recommendation,recommendation,True,,eu_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_2,biw_2_rec_005,biw_2_snip_002,recommendation,implementation_step,False,,eu_institutions,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
biw_2,biw_2_rec_006,biw_2_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_2,biw_2_rec_006,biw_2_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
biw_2,biw_2_rec_007,biw_2_snip_001,recommendation,recommendation,True,,government,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
biw_2,biw_2_rec_008,biw_2_snip_001,recommendation,recommendation,True,,government,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_001,bloom_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_002,bloom_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_003,bloom_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_004,bloom_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_004,bloom_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
bloom,bloom_rec_005,bloom_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_005,bloom_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
bloom,bloom_rec_006,bloom_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_007,bloom_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_008,bloom_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_009,bloom_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_009,bloom_snip_002,recommendation,actor_responsibility,False,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_010,bloom_snip_001,recommendation,recommendation,True,,government,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_010,bloom_snip_002,recommendation,implementation_step,False,,government,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
bloom,bloom_rec_011,bloom_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_012,bloom_snip_001,recommendation,recommendation,True,,international_organizations,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_013,bloom_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_013,bloom_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
bloom,bloom_rec_014,bloom_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_015,bloom_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_016,bloom_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_017,bloom_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_018,bloom_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_019,bloom_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_020,bloom_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_021,bloom_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_022,bloom_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
bloom,bloom_rec_023,bloom_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
branches_1,branches_1_rec_002,branches_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
branches_1,branches_1_rec_003,branches_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
branches_1,branches_1_rec_003,branches_1_snip_002,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
branches_1,branches_1_rec_004,branches_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
branches_1,branches_1_rec_005,branches_1_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
branches_1,branches_1_rec_008,branches_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
branches_1,branches_1_rec_011,branches_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,to promote BE,,0.9,0.9,0.0
branches_1,branches_1_rec_012,branches_1_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,to approach BE in its real dimension and to substitute fossil products by bio-based products,,0.9,0.9,0.0
branches_1,branches_1_rec_013,branches_1_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,on regional level,,0.9,0.9,0.0
branches_2,branches_2_rec_001,branches_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
branches_2,branches_2_rec_002,branches_2_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
branches_2,branches_2_rec_002,branches_2_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
coupled_1,coupled_1_rec_001,coupled_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,commodities linked to high-impact environmental degradation,,0.9,0.9,0.0
coupled_1,coupled_1_rec_002,coupled_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,trade flows,,0.9,0.9,0.0
coupled_1,coupled_1_rec_002,coupled_1_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,trade flows,,0.9,0.8,-0.09999999999999998
coupled_1,coupled_1_rec_003,coupled_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,trade in trade agreements,,0.9,0.9,0.0
coupled_1,coupled_1_rec_004,coupled_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,solutions to telecoupled impacts,,0.9,0.9,0.0
coupled_1,coupled_1_rec_005,coupled_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,into telecoupling,,0.9,0.9,0.0
coupled_1,coupled_1_rec_005,coupled_1_snip_002,recommendation,implementation_step,False,,,False,,,False,,,False,,,False,,,False,into telecoupling,,0.9,0.8,-0.09999999999999998
coupled_3,coupled_3_rec_001,coupled_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,Regulation 2018/841,,0.9,0.9,0.0
coupled_3,coupled_3_rec_002,coupled_3_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
coupled_3,coupled_3_rec_003,coupled_3_snip_001,recommendation,recommendation,True,government,government,True,,,False,,,False,,,False,,,False,potential carbon stock,,0.9,0.9,0.0
coupled_3,coupled_3_rec_004,coupled_3_snip_001,recommendation,recommendation,True,unspecified,government,False,,,False,,,False,,,False,,,False,member states with still young forests,,0.9,0.9,0.0
desira_1,desira_1_rec_001,desira_1_snip_001,policy_option,policy_option,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
desira_1,desira_1_rec_002,desira_1_snip_001,policy_option,recommendation,False,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
desira_1,desira_1_rec_003,desira_1_snip_001,policy_option,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
desira_1,desira_1_rec_003,desira_1_snip_002,policy_option,policy_option,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.8,-0.09999999999999998
desira_1,desira_1_rec_004,desira_1_snip_001,policy_option,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
desira_1,desira_1_rec_005,desira_1_snip_001,policy_option,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
desira_1,desira_1_rec_006,desira_1_snip_001,policy_option,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
desira_1,desira_1_rec_006,desira_1_snip_002,policy_option,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
desira_1,desira_1_rec_007,desira_1_snip_001,policy_option,recommendation,False,,international_organizations,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
desira_1,desira_1_rec_008,desira_1_snip_001,policy_option,recommendation,False,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
desira_1,desira_1_rec_008,desira_1_snip_002,policy_option,recommendation,False,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
desira_1,desira_1_rec_009,desira_1_snip_001,policy_option,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
desira_1,desira_1_rec_010,desira_1_snip_001,policy_option,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
desira_1,desira_1_rec_010,desira_1_snip_002,policy_option,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
desira_1,desira_1_rec_011,desira_1_snip_001,policy_option,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
desira_1,desira_1_rec_011,desira_1_snip_002,policy_option,recommendation,False,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
desira_1,desira_1_rec_012,desira_1_snip_001,recommendation,recommendation,True,government,government,True,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
desira_1,desira_1_rec_013,desira_1_snip_001,policy_option,policy_option,True,,,False,,,False,,,False,,,False,,,False,,,0.8,0.9,0.09999999999999998
desira_1,desira_1_rec_014,desira_1_snip_001,recommendation,recommendation,True,,unspecified,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
desira_1,desira_1_rec_015,desira_1_snip_001,recommendation,recommendation,True,,,False,,,False,,,False,,,False,,,False,,,0.9,0.9,0.0
